nama_product,brand,shop_id,shop_city,isOfficial,isVerified,price,terjualCount,ratingAverage,viewCount,likedCount,jenis
hada labo gokujyun ultimate moisturizer  gokujyun  alpha,Hada Labo,744873,KOTA JAKARTA SELATAN,False,True,19900,96040,4.92,267520,32987,Moisturizer
the aesthetics skin x dion mulya moist in jar daily soothing moisturizer,Others,211430437,KOTA BOGOR,False,True,95000,72151,4.94,101298,14452,Moisturizer
aquadi anti bacterial hand sanitizer and moisturizer 50 ml,Aquadi,65323877,KOTA BEKASI,True,False,37400,68588,4.9,44016,6160,Moisturizer
ponds age miracle retinol day cream youthful glow 50 g - moisturizer anti aging krim anti aging,Pond's,14318452,KOTA BEKASI,True,False,112000,57353,4.94,28969,8241,Moisturizer
"ponds age miracle youthful glow retinol night cream moisturizer 10 g
",Pond's,14318452,KOTA BEKASI,True,False,32000,45315,4.92,49847,8226,Moisturizer
ponds juice collection moisturizer watermelon extract  + vit e 20 gr,Others,14318452,KOTA BALIKPAPAN,True,False,22200,44807,4.93,80710,17684,Moisturizer
hada labo gokujyun ultimate moisturizer moisturizing lotion light milk cleansing oil premium starter,Others,8284322,KAB. TANGERANG,False,True,14700,41169,4.92,46862,17450,Moisturizer
fair & lovely cream wajah multivitamin 50 g - brightening cream cream moisturizer,Fair & Lovely,14318452,KOTA BEKASI,True,False,30000,35712,4.92,19961,5944,Moisturizer
garnier sakura white serum night cream moisturizer skin care - 50 ml untuk wajah cerah & merona,Garnier,62583853,KOTA JAKARTA UTARA,True,False,73500,35512,4.91,24077,14141,Moisturizer
wardah perfect bright moisturizer spf 28 20 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,26500,31789,4.9,41840,16770,Moisturizer
wardah perfect bright moisturizer spf 28 20 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,26500,31789,4.9,41840,16770,Moisturizer
ponds age miracle youthful glow retinol day cream 20 g - moisturizer anti aging,Pond's,14318452,KOTA BEKASI,True,False,40400,31611,4.92,20073,4329,Moisturizer
ponds age miracle youthful glow retinol day cream moisturizer 10 g,Pond's,14318452,KOTA BEKASI,True,False,25100,30937,4.9,19341,5666,Moisturizer
ponds age miracle youthful glow retinol day cream moisturizer 10 g,Pond's,14318452,KOTA BEKASI,True,False,25100,30937,4.9,19341,5666,Moisturizer
ponds age miracle retinol night cream youthful glow 50 g - moisturizer anti aging anti aging cream,Pond's,14318452,KOTA BEKASI,True,False,119500,30860,4.94,13981,5677,Moisturizer
somethinc ceramic skin saviour moisturizer gel,Somethinc,195455930,KOTA JAKARTA BARAT,True,False,169000,30043,4.93,256113,21744,Moisturizer
wardah perfect bright moisturizer spf 28 uva/uvb filter 20ml,Wardah,9177521,KAB. BEKASI,False,True,19500,28886,4.9,5221,4789,Moisturizer
wardah perfect bright moisturizer spf28 20ml,Wardah,39943822,KAB. BOGOR,False,True,20000,27293,4.93,18223,6050,Moisturizer
avoskin perfect hydrating treatment essence 30ml - travel size,Avoskin,154494405,KAB. SLEMAN,True,False,139000,25747,4.9,97822,16233,Moisturizer
wardah acnederm night treatment moisturizer 40 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,28475,25721,4.89,19757,10799,Moisturizer
wardah acnederm day moisturizer 40 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,28475,24669,4.88,20534,10201,Moisturizer
pond’s glow up instabright illuminating moisturizer cream pearly aura 20 gr,Pond's,14318452,KOTA BEKASI,True,False,23000,23854,4.9,7774,10359,Moisturizer
citra cream wajah green tea 40 g - moisturizer kulit berminyak anti acne perawatan jerawat,Citra,14318452,KOTA BEKASI,True,False,31500,23275,4.9,18127,10398,Moisturizer
marcks moisturizer 30gr,Marcks,102291996,KOTA JAKARTA SELATAN,True,False,20944,22651,4.89,17389,7047,Moisturizer
acnes perawatan skincare  uv tint sunscreen toner creamy face wash & facial wash moisturizer cream,Acnes,168368083,KOTA BEKASI,False,True,15980,22587,4.88,42147,5391,Moisturizer
wardah lightening night cream advanced niacinamide 20 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,23200,22329,4.9,69269,5759,Moisturizer
ponds juice collection moisturizer orange nectar + vit c 20 gr,Pond's,14318452,KOTA BEKASI,True,False,17300,20114,4.92,23503,7340,Moisturizer
wardah nature daily aloe hydramild moisturizer cream 40 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,17850,19572,4.89,35261,10086,Moisturizer
wardah nature daily aloe hydramild moisturizer cream 40 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,17850,19572,4.89,35261,10086,Moisturizer
terlaris hydrating juice ms glow moisturizer pelembab kulit mengurangi iritasi kulit – isi 30 gram,Ms Glow,65240549,KOTA SURABAYA,False,False,94000,17757,4.83,16377,1033,Moisturizer
citra sakura glow uv facial moisturizer 40 g,Citra,14318452,KOTA BEKASI,True,False,29500,17216,4.9,16562,4403,Moisturizer
❤ belia ❤ azarine easy white series with japanese sakura  herbal moisturizer serum day night cream,Azarine,48382819,KOTA SURABAYA,False,True,21300,16340,4.92,47078,3183,Moisturizer
nivea men personal care men creme moisturizer - 75 ml,Nivea,39283823,KOTA SEMARANG,True,False,34000,15921,4.88,10515,5121,Moisturizer
elsheskin moisturizer for acne skin,ElsheSkin,9035345,KOTA TANGERANG SELATAN,True,False,78300,15511,4.91,18372,5389,Moisturizer
elsheskin moisturizer for acne skin,ElsheSkin,9035345,KOTA TANGERANG SELATAN,True,False,78300,15511,4.91,18372,5389,Moisturizer
clean & clear essentials moisturizer perawatan pelembab wajah 50ml,Clean&Clear,50708029,KOTA BEKASI,True,False,16200,15255,4.91,38515,9425,Moisturizer
【bpom】breylee krim penghilang jerawat / komedo / pengecil pori-pori 20g,Breylee,165025928,Luar Negeri,False,True,58001,15029,4.8,10739,8633,Moisturizer
❤ belia ❤ wardah perfect bright series  creamy foam moisturizer tone up peel off powder micellar bb,Wardah,48382819,KOTA SURABAYA,False,True,14900,14639,4.92,25110,1277,Moisturizer
wardah aloe hydramild moisturizer cream 40ml,Wardah,39943822,KAB. BOGOR,False,True,16000,14392,4.93,9080,4249,Moisturizer
❤ belia ❤ wardah nature daily aloe hydramild  multi gel face wash moisturizer cream serum hand,Wardah,48382819,KOTA SURABAYA,False,True,9250,14074,4.91,27131,3176,Moisturizer
original pelembab wardah perfect bright moisturizer spf 28,Wardah,8175160,KOTA JAKARTA TIMUR,False,False,21120,13965,4.84,4493,3951,Moisturizer
wardah nature daily witch hazel purifying moisturizer gel 40 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,17850,13534,4.89,18756,6812,Moisturizer
ponds juice collection moisturizer aloe vera extract + vit b3 20 gr,Others,14318452,KOTA BEKASI,True,False,17300,12920,4.92,24526,5084,Moisturizer
syb asli shooting and moisturizer gel aloe vera 92% shooting gel,SYB,8314620,KOTA SURABAYA,False,True,19000,12650,4.75,1731,2361,Moisturizer
30ml hand sanitizer gel a&g / hand moisturizer gel alkohol 70%,A&G,5139513,KOTA SURABAYA,False,True,3799,12424,4.95,2835,853,Moisturizer
azarine easy white herbal moisturizer serum 20 ml,Azarine,80036545,KAB. SIDOARJO,True,False,22325,12341,4.84,36812,5660,Moisturizer
pigeon teens moisturizer for all skin types 20ml,Pigeon,53479005,KOTA JAKARTA TIMUR,True,False,20000,12237,4.89,28026,9947,Moisturizer
ponds men white boost face moisturizer 20 ml,Pond's,14318452,KOTA BEKASI,True,False,24500,12083,4.88,14248,2598,Moisturizer
marcks moisturizer / cream pelembab  / alas bedak tabur - original kimia farma,Marcks,125222530,KOTA MAKASSAR,False,False,12999,11989,4.91,1109,43,Moisturizer
elsheskin hydrating moisturizer cream,ElsheSkin,9035345,KOTA TANGERANG SELATAN,True,False,87000,11959,4.91,16871,5909,Moisturizer
elsheskin hydrating moisturizer cream,ElsheSkin,9035345,KOTA TANGERANG SELATAN,True,False,87000,11959,4.91,16871,5909,Moisturizer
❤ belia ❤ nivea soft cream & moisturizer 25  50  100  extra white ✔️bpom nivea men creme 30 75,Nivea,48382819,KOTA SURABAYA,False,True,7500,11675,4.91,41322,2789,Moisturizer
yuzu juice revitalizing moisturizer,Ms Glow,81609297,KOTA SURABAYA,False,False,95900,11529,4.88,10259,826,Moisturizer
emina moist in a bottle moisturizer 50ml,Emina,39943822,KAB. BOGOR,False,True,22000,11320,4.91,3921,4064,Moisturizer
apink propolis lip exfoliating moisturizer repair lip plumper dead skin gel,Others,78404881,Luar Negeri,False,False,20562,11161,4.69,0,1310,Moisturizer
garnier sakura white serum night cream moisturizer skin care - 20 ml untuk wajah cerah & merona,Garnier,62583853,KOTA SEMARANG,True,False,32300,11141,4.91,19123,3454,Moisturizer
100ml / 60ml hand sanitizer a&g cair liquid spray with moisturizer,A&G,5139513,KOTA SURABAYA,False,True,6749,10702,4.92,2971,391,Moisturizer
wardah witch hazel purifying moisturizer gel 40ml,Wardah,39943822,KAB. BOGOR,False,True,16000,10445,4.93,7960,3338,Moisturizer
pond’s glow up instabright illuminating moisturizer cream pink crush 20g,Pond's,14318452,KOTA SEMARANG,True,False,24000,10406,4.9,10683,3686,Moisturizer
safi dermasafe day moisturiser 50 gr,Safi,63823668,KOTA JAKARTA UTARA,True,False,96600,10387,4.92,23379,14316,Moisturizer
paket 2in1 face care face wash & face moisturizer - paket perawatan wajah untuk ibu hamil,Mama's Choice,145504671,KOTA JAKARTA TIMUR,True,False,159000,10291,4.9,13543,3257,Moisturizer
the ordinary best collection buffet niacinamide moisturizer vitamin c hyaluronic acid lactic,The Ordinary,184014805,Korea Selatan,False,True,145802,10196,4.89,1580,13860,Moisturizer
the ordinary best collection buffet niacinamide moisturizer vitamin c hyaluronic acid lactic,The Ordinary,184014805,Korea Selatan,False,True,145802,10196,4.89,1580,13860,Moisturizer
hand sanitizer gel 500 ml harum parfum mewah dan botol refill hand sanitiser moisturizer trisia,Trisia,250601222,KOTA JAKARTA TIMUR,False,True,5000,10095,4.86,246,182,Moisturizer
loveles moisturizer gel asli original cream pembesar vital pria sudah bpom,Others,298885993,KOTA SEMARANG,False,False,150000,10068,4.94,75,13,Moisturizer
ponds age miracle retinol day cream whip 50 g - moisturizer anti aging krim anti aging,Pond's,14318452,KOTA BEKASI,True,False,105300,10048,4.94,7818,2870,Moisturizer
hatomugi skin conditioner 500ml japan skin conditioning water toner mist moisturizer,Naturie,86681009,KOTA JAKARTA BARAT,False,False,64900,9906,4.73,3644,11844,Moisturizer
joylab moisture bomb pudding gel creme - 30gr moisturizer,Joylab,127604258,KOTA JAKARTA SELATAN,True,False,103750,9681,4.92,25633,14767,Moisturizer
you golden age revitalizing night cream 30governight skin reviving complex,Y.O.U,72375863,KOTA TANGERANG,True,False,106250,9660,4.91,9157,3108,Moisturizer
wardah nature daily aloe hydramild moisturizer cream 40ml,Wardah,9177521,KAB. BEKASI,False,True,16880,9640,4.9,612,2791,Moisturizer
hada labo gokujyun ultimate series moisturizer moisturizing lotion light lotion milk cleansing oil,Hada Labo,11868573,KOTA JAKARTA BARAT,False,True,22600,9570,4.91,14963,5796,Moisturizer
aquadi anti bacterial hand sanitizer and moisturizer 50 ml x2,Aquadi,65323877,KOTA BEKASI,True,False,73400,9542,4.86,38051,807,Moisturizer
best deals shining bibit collagen with moisturizer / original 100% dan bpom,Shining,8250427,KOTA JAKARTA BARAT,False,True,15000,9470,4.69,111,1494,Moisturizer
airnderm aesthetic moisturizer cream by airin beauty,Airnderm Aesthetic,112372548,KOTA BANDUNG,True,False,77000,9309,4.94,11516,2225,Moisturizer
ms glow juice moisturizer,Ms Glow,177652405,KOTA SURABAYA,False,False,94000,9266,4.8,8265,645,Moisturizer
hada labo gokujyun ultimate moisturizer lightening lotion 100ml  hadalabo garis hijau,Hada Labo,744873,KOTA JAKARTA SELATAN,False,True,39000,9244,4.9,41169,6306,Moisturizer
erha acneact gentle acne moisturizer 30g - pelembab wajah kulit jerawat,Erha,129153987,KOTA JAKARTA UTARA,True,False,102000,8834,4.9,12156,4289,Moisturizer
erha acneact gentle acne moisturizer 30g - pelembab wajah kulit jerawat,Erha,129153987,KOTA JAKARTA UTARA,True,False,102000,8834,4.9,12156,4289,Moisturizer
wardah perfect bright moisturizer normal skin  20 ml,Wardah,59763733,KOTA JAKARTA SELATAN,True,False,23850,8796,4.89,16219,4106,Moisturizer
ponds juice collection moisturizer watermelon extract + vit e 20 gr,Others,14318452,KOTA BALIKPAPAN,True,False,18600,8701,4.93,96095,2574,Moisturizer
nivea men personal care men creme moisturizer - 30 ml,Nivea,39283823,KOTA SEMARANG,True,False,16600,8538,4.86,10442,2351,Moisturizer
❤ belia ❤ viva white moisturizer 30ml travel size mulberry / yogurt / soybean,Viva Cosmetics,48382819,KOTA SURABAYA,False,True,4100,8490,4.9,5674,1255,Moisturizer
bpom lanbena penghilang komedo masker serum wajah skincare perawatan pengecil shrink pore essence moisturizer 17ml,Others,252404855,Luar Negeri,False,True,49236,8456,4.84,5157,8144,Moisturizer
pelembab wajah moreskin moisturizer cream original,Moreskin,241703979,KOTA JAKARTA BARAT,False,False,75000,7877,4.94,74,70,Moisturizer
wardah acnederm day treatment moisturizer 40ml,Wardah,39943822,KAB. BOGOR,False,True,25600,7776,4.93,4105,1257,Moisturizer
wardah acnederm night treatment moisturizer 40ml,Wardah,39943822,KAB. BOGOR,False,True,25600,7413,4.92,3350,1214,Moisturizer
marcks moisturizer 30gr,Marcks,51186310,KOTA JAKARTA UTARA,False,False,15200,7120,4.88,1373,348,Moisturizer
aquadi anti bacterial hand sanitizer and moisturizer 50 ml,Aquadi,83382147,KOTA BEKASI,False,True,45000,6848,4.83,1460,576,Moisturizer
cetaphil pro ad derma body wash / pro ad derma moisturizer lotion 295 ml cetaphil restoraderm,Cetaphil,6224268,KOTA JAKARTA BARAT,False,True,218000,6684,4.94,2692,1068,Moisturizer
terlaris hydrating juice ms glow moisturizer pelembab kulit mengurangi iritasi kulit – isi 30 gram,Ms Glow,55157796,KOTA SURABAYA,False,False,94500,6640,4.92,6403,330,Moisturizer
mamas choice daily protection face moisturizer spf 20 pa++ 30 ml - pelembab wajah,Mama's Choice,145504671,KOTA JAKARTA TIMUR,True,False,99000,6589,4.89,2346,2882,Moisturizer
wardah perfect bright moisturizer spf28 20ml,Wardah,3298864,KOTA BANDUNG,False,True,21500,6542,4.89,2365,1423,Moisturizer
wardah perfect bright moisturizer spf 28/normal skin 20ml,Wardah,9170620,KOTA PALEMBANG,False,True,17650,6517,4.88,2564,872,Moisturizer
pelembab wardah nature daily aloe hydramild moisturizer cream original lidah buaya aloe vera,Wardah,8175160,KOTA JAKARTA TIMUR,False,False,20700,6489,4.85,1950,4073,Moisturizer
evershine moringa soothing gel / anti break out / sleeping mask/calming gel/anti acne/moisturizer,Others,73969875,KOTA JAKARTA BARAT,True,False,147000,6333,4.92,2470,3431,Moisturizer
evershine moringa soothing gel / anti break out / sleeping mask/calming gel/anti acne/moisturizer,Others,73969875,KOTA JAKARTA BARAT,True,False,147000,6333,4.92,2470,3431,Moisturizer
pond’s glow up instabright illuminating moisturizer cream golden sunshine 20g,Pond's,14318452,KOTA BEKASI,True,False,24000,6329,4.89,4547,3066,Moisturizer
wardah perfect bright moisturizer for normal skin,Wardah,39943822,KAB. BOGOR,False,True,20000,6274,4.94,4919,1011,Moisturizer
azarine easy white series - herbal moisturizer serum day night cream,Azarine,3774076,KOTA SURABAYA,False,True,20000,6243,4.88,5058,887,Moisturizer
nivea soft cream original bpom / moisturizer pelembab wajah dan badan by ailin,Nivea,4923979,KOTA BOGOR,False,True,7700,6229,4.87,7847,2646,Moisturizer
garnier men acno fight whitening moisturizer serum cream 20 ml melembabkan & lawan jerawat,Others,359290122,KOTA JAKARTA UTARA,True,False,22400,6214,4.87,30016,1039,Moisturizer
marcks moisturizer 30gr,Marcks,292613367,KOTA SURABAYA,False,False,16999,6181,4.9,1285,1012,Moisturizer
moisturizer clear lip gloss transparent liquid lipstick winter protect lips plumper makeup lipgloss,Others,66406573,Luar Negeri,False,False,19762,6133,4.82,88,8418,Moisturizer
wardah perfect bright moisturizer - 20 ml,Wardah,744873,KOTA JAKARTA SELATAN,False,True,20500,5909,4.9,6820,1122,Moisturizer
haple blue moon moisturizer,Haple,26944218,KOTA JAKARTA BARAT,True,False,99000,5896,4.91,26884,12014,Moisturizer
lanbena facial mask hyaluronic acid moisturizer / vitamin c whitening from japan  25ml/pcs,Lanbena,95297637,Luar Negeri,False,True,13766,5877,4.9,15,1367,Moisturizer
wardah perfect bright moisturizer spf 28 20ml,Wardah,2836441,KAB. SUKOHARJO,False,True,18500,5811,4.89,2299,1546,Moisturizer
a&g hand sanitizer 100ml moisturizer gel / spray antiseptik70% alkohol,A&G,12480080,KOTA SURABAYA,False,False,7500,5664,4.88,4434,793,Moisturizer
ponds age miracle day cream moisturizer youthful glow + night cream moisturizer youthful glow,Pond's,14318452,KOTA BEKASI,True,False,215600,5620,4.93,11656,873,Moisturizer
cetaphil daily facial moisturizer spf 15/pa ++ 118 ml,Cetaphil,11277516,KOTA BEKASI,True,False,199000,5619,4.85,12981,8216,Moisturizer
bayar di tempatotwoo 12pcs plum blossom lipstick nude rich color waterproof moisturizer,Others,76523971,Luar Negeri,False,True,25132,5588,4.81,960,2346,Moisturizer
emina bright stuff moisturizer cream new!!!,Emina,4136075,KAB. SIDOARJO,False,False,18450,5375,4.87,3015,1338,Moisturizer
ponds age miracle day cream moisturizer 50g & ponds age miracle facial foam 100g,Pond's,14318452,KOTA BEKASI,True,False,139900,5233,4.94,6922,803,Moisturizer
ponds juice collection moisturizer day & night 20g  ponds juice collection moisturizer day & nigh,Pond's,744873,KOTA JAKARTA SELATAN,False,True,21200,5162,4.93,40329,2527,Moisturizer
the body shop tea tree mattifying lotion moisturizer 50ml,The Body Shop,28053737,KOTA TANGERANG SELATAN,True,False,209000,5158,4.85,8632,5880,Moisturizer
somethinc - ceramic skin saviour moisturizer gel 25ml / 50ml,Somethinc,173299851,KOTA BEKASI,False,True,155000,5120,4.97,3127,156,Moisturizer
❤ belia ❤ safi dermasafe gel cleanser mousse booster mist day night moisturizer 3 essential kit,Safi,48382819,KOTA SURABAYA,False,True,70500,5114,4.9,7525,3701,Moisturizer
cica care cream moisturizer,Jarte Beauty,40861383,KOTA JAKARTA BARAT,True,False,115000,5056,4.91,39768,9951,Moisturizer
hadalabo gokujyun all variants ultimate moisturizer moisturizing lotion light lotion milk cleansing,Others,230419991,KOTA PALEMBANG,False,True,17500,5041,4.93,12991,1245,Moisturizer
somethinc - ceramic skin saviour moisturizer gel 25ml / 50ml,Somethinc,47475272,KOTA BEKASI,False,False,155000,5010,5.0,374,20,Moisturizer
elvicto skincare pria perawatan wajah brightening serum pencerah moisturizer cream bpom,Others,9564469,KOTA SURABAYA,False,True,80000,4947,4.8,27299,2209,Moisturizer
share in jar cetaphil share in jar gentle skin oily skin cleanser daily moisturizer spf 15,Cetaphil,18687634,KOTA JAKARTA BARAT,False,False,7760,4930,4.85,3221,1451,Moisturizer
❤ promo heboh bosku ❤ ultima ii delicate trans face powder with moisturizer - 43 gr,Others,1385102,KOTA SURABAYA,False,False,144000,4862,4.86,5333,1181,Moisturizer
wardah perfect bright moisturizer spf 28 20ml,Wardah,7965656,KAB. SRAGEN,False,True,19625,4791,4.89,4328,1003,Moisturizer
saniye 4 warna brand new lips plump moisturizer lip gloss sexy lips/lip oil l1001,Others,187093145,Luar Negeri,False,True,13978,4762,4.8,25,3757,Moisturizer
【bpom】breylee pore minimizer serum shrink pores essence step 2 moisturizer whitening skincare 17ml,Others,95297637,Luar Negeri,False,True,48000,4752,4.76,2367,1633,Moisturizer
olay krim pelembab regenerist whip active moisturiser anti aging skincare 10g,Olay,11487927,KOTA BEKASI,True,False,69900,4678,4.91,5910,2256,Moisturizer
cetaphil gentle oily skin cleanser daily moisturizer moisturizing cream  - share in bottle  ❤️,Cetaphil,69286898,KOTA SURABAYA,False,False,12560,4671,4.87,1402,961,Moisturizer
✔️cod✔️huda 4pcs/set dyeing lipgloss burette shaped lipstick long lasting moisturizer,Others,28090268,Luar Negeri,False,False,29701,4638,4.61,0,1533,Moisturizer
azarine easy white series - azarine - herbal moisturizer serum day night,Others,11231130,KAB. SIDOARJO,False,False,19500,4628,4.81,9295,554,Moisturizer
wardah acnederm day moisturizer 40ml,Wardah,9177521,KAB. BEKASI,False,True,25500,4625,4.92,324,617,Moisturizer
terlaris hydrating juice ms glow moisturizer pelembab kulit mengurangi iritasi kulit – isi 30 gram,Ms Glow,33816284,KAB. SIDOARJO,False,False,97000,4589,4.79,2046,203,Moisturizer
wardah perfect bright moisturizer normal skin 20ml,Wardah,9177521,KAB. BEKASI,False,True,19900,4537,4.93,967,344,Moisturizer
ultima ii delicate translucent face powder with moisturizer 24 gr ukuran kecil,Ultima II,1644944,KOTA SURABAYA,False,True,84000,4518,4.92,734,1761,Moisturizer
ponds age miracle day cream moisturizer 50g & night cream moisturizer 50g,Pond's,14318452,KOTA BEKASI,True,False,210600,4490,4.95,9678,858,Moisturizer
syb sabun bibit pemutih moisturizer soap sabun pemutih badan permanen whitening soap original bpom,SYB,3067547,KOTA JAKARTA BARAT,False,True,10900,4433,4.7,368,387,Moisturizer
viva white moisturizer yoghurt / soybean / mulberry,Viva Cosmetics,3298864,KOTA BANDUNG,False,True,4900,4334,4.86,1384,1055,Moisturizer
clean & clear essentials moisturizer 50 ml paket isi 2,Clean&Clear,50708029,KOTA BEKASI,True,False,31800,4230,4.92,13763,1395,Moisturizer
somethinc ceramic skin saviour moisturizer gel,Somethinc,435885066,KOTA JAKARTA TIMUR,False,False,169000,4223,5.0,38,1658,Moisturizer
citra green tea anti acne facial foam 100gr & face moisturizer 40gr,Citra,14318452,KOTA BEKASI,True,False,51500,4184,4.91,6140,1076,Moisturizer
☆ wajib ekstra packing  ☆ ultima ii delicate trans face powder with moisturizer 24 gr,Others,1385102,KOTA SURABAYA,False,False,92720,4122,4.83,4565,1602,Moisturizer
wardah nature daily witch hazel purifying moisturizer gel,Wardah,744873,KOTA JAKARTA SELATAN,False,True,16400,4043,4.93,14617,925,Moisturizer
olay krim pelembab regenerist whip active moisturizer anti aging skincare 50g,Olay,11487927,KOTA BEKASI,True,False,207500,3985,4.87,2976,1641,Moisturizer
olay krim pelembab regenerist whip active uv moisturizer anti aging skincare 50g,Olay,11487927,KOTA BEKASI,True,False,213300,3930,4.91,8182,1167,Moisturizer
❤ belia ❤ herborist aloe vera series  gel 98%  facial wash  face mist care  moisturizer herboris,Herborist,48382819,KOTA SURABAYA,False,True,15500,3911,4.92,7993,1293,Moisturizer
wardah acnederm night moisturizer 40ml,Wardah,9177521,KAB. BEKASI,False,True,25500,3887,4.93,359,531,Moisturizer
pixy white aqua brightening moisturizer 50 g,Pixy,168693892,KOTA JAKARTA UTARA,True,False,71500,3815,4.91,8722,4459,Moisturizer
refill cushion compact tinted moisturizer - rollover reaction,Rollover Reaction,80079301,KOTA JAKARTA SELATAN,True,False,79000,3795,4.95,18428,1667,Moisturizer
wardah perfect bright moisturizer spf 28 uva/uvb,Wardah,53698818,KAB. BEKASI,False,True,19157,3749,4.93,5788,573,Moisturizer
bhumi g-alpine hydra lock moisturizer,Bhumi,37421755,KOTA JAKARTA TIMUR,True,False,237000,3672,4.91,7213,4008,Moisturizer
erha gentle skin barrier face moisturizer 30 gr - pelembab wajah,Others,129153987,KOTA JAKARTA UTARA,True,False,90000,3672,4.88,9467,4029,Moisturizer
❤ full size cetaphil - daily exfoliating cleanser & daily facial moisturizer spf15,Cetaphil,133963666,KOTA JAKARTA TIMUR,False,True,106000,3660,4.84,1131,1090,Moisturizer
dealer resmi saffron moisturizer 100% organik by herica isi 10 ml,Others,79315536,KOTA BANJARBARU,False,False,25000,3654,4.91,712,555,Moisturizer
free gift ultima ii delicate translucent face powder with moisturizer 24gram tabur ,Ultima II,6313095,KOTA SURABAYA,False,False,93900,3647,4.88,542,2426,Moisturizer
hada labo gokujyun putih ultimate moisturizer moisturizing lotion 100ml,Hada Labo,3741944,KOTA TANGERANG,False,True,39390,3560,4.88,3228,3800,Moisturizer
syb asli shooting and moisturizer gel aloe vera 92%,SYB,8314620,KOTA SURABAYA,False,True,19000,3453,4.79,576,305,Moisturizer
pigeon facial foam and moisturizer teens sabun cuci muka face cleanser aman pelembab teen,Pigeon,1006291,KOTA JAKARTA TIMUR,False,True,9500,3410,4.9,6413,575,Moisturizer
make over powerskin water charge moisturizer 42 ml,Make Over,63984475,KOTA JAKARTA SELATAN,True,False,131000,3377,4.92,20718,4453,Moisturizer
make over powerskin water charge moisturizer 42 ml,Make Over,63984475,KOTA JAKARTA SELATAN,True,False,131000,3377,4.92,20718,4453,Moisturizer
❤ belia ❤ emina moist in a bottle moisturizer 50ml pelembab wajah bpom,Emina,48382819,KOTA SURABAYA,False,True,22000,3376,4.92,9249,1247,Moisturizer
ms glow moisturizer juice - 1 item,Ms Glow,11893015,KAB. BANDUNG,False,True,150000,3267,4.93,8282,496,Moisturizer
ms glow hydrating juice moisturizer / hydrating juice ms glow/ ms glow,Ms Glow,121468809,KOTA SURABAYA,False,False,100000,3209,4.82,3459,276,Moisturizer
cetaphil pro ad derma body wash / cetaphil pro add derma moisturizer 295ml / cetaphil restoraderm,Cetaphil,19583262,KAB. TANGERANG,False,False,224500,3191,4.92,675,518,Moisturizer
promo hada labo gokujyun ultimate moisturizer facial wash,Hada Labo,61618644,KOTA CIREBON,False,True,21500,3114,4.9,2364,781,Moisturizer
pure baby kids purebaby purekids soothing moisturizer moisturizing cream moisturiser krim bayi anak,Pure Baby,83504678,KOTA JAKARTA BARAT,False,True,83160,3107,4.88,1157,300,Moisturizer
moisturizer juice ms glow,Ms Glow,235137073,KAB. TUBAN,False,True,102900,3072,4.89,2574,289,Moisturizer
johnsons 24 hour moisture soft cream 200ml krim pelembab arab johnsons 24hour original moisturizer,Others,43012926,KOTA JAKARTA TIMUR,False,False,85000,3052,4.95,662,1798,Moisturizer
saniye profesional seksi lip balm moisturizer transparan  pelembab bibir long lasting lip repair makeup l1115,Saniye,187093145,Luar Negeri,False,True,24557,3051,4.89,50,2678,Moisturizer
ms glow yuzu revitalizing moisturizer balm balm juice ms glow yuzu msglow pelembab,Ms Glow,192946801,KOTA JAKARTA SELATAN,False,True,150000,3038,4.67,515,30,Moisturizer
marcks moisturizer 30g with camomile & jojoba oil,Marcks,3298864,KOTA BANDUNG,False,True,15900,3035,4.89,6691,907,Moisturizer
❤ belia ❤ purbasari alas bedak foundation & pelembab moisturizer 35ml ✔️bpom,Purbasari,48382819,KOTA SURABAYA,False,True,8800,3030,4.91,9031,555,Moisturizer
ultima ii delicate translucent face powder with moisturizer tersedia ukuran 24gr & 43gr,Others,44711806,KAB. BANYUWANGI,False,True,96000,2990,4.94,1982,883,Moisturizer
saniye moisturizer lip gloss moisturing long lasting lip tint waterproof lip makeup l1115,Saniye,152225568,Luar Negeri,False,True,23111,2979,4.88,20,2219,Moisturizer
qiansoto peel off masque honey moisturizer and nourishing facial mask 35ml 1 sachet,QIANSOTO,39000150,KOTA JAKARTA PUSAT,True,False,7500,2967,4.89,523,309,Moisturizer
 100ml  a&g hand moisturizer gel bpom - a&g hand sanitizer gel bpom,Others,3774076,KOTA SURABAYA,False,True,9000,2921,4.86,547,682,Moisturizer
pigeon moisturizer 20ml,Pigeon,5497358,KOTA TANGERANG SELATAN,True,False,20000,2905,4.89,7264,3610,Moisturizer
a&g hand sanitizer  a&g moisturizer gel  100 ml  bpom  hand sanitizer gel,Others,155691267,KAB. JOMBANG,False,False,10000,2882,4.97,36,5,Moisturizer
cetaphil restoraderm body moisturiser / cetaphil pro ad derma 295ml,Cetaphil,5492607,KOTA SURABAYA,False,True,222500,2881,4.95,496,506,Moisturizer
