nama_product,brand,shop_id,shop_city,isOfficial,isVerified,price,terjualCount,ratingAverage,viewCount,likedCount,jenis
vavl beaute water & vavl serum blemish gratis pouch,Others,147375329,KAB. TANGERANG,False,False,185000,2600,4.84,6818,804,Serum
nature reaction crystal bright serum telah lulus uji dan terdaftar di badan pom indonesia,Others,50525143,KAB. BANDUNG BARAT,False,False,137000,2599,5.0,15,0,Serum
serum flek solution forte/serum ampuh penghilang flek bandel,Others,26404574,KOTA MADIUN,False,False,28500,2597,4.81,1999,194,Serum
theraskin skin white serum,Theraskin,33786396,KAB. PROBOLINGGO,False,False,27456,2597,4.94,167,73,Serum
nature reaction crystal bright serum pemutih dan pencerah bebas jerawat ori aman alami pria wanita,Others,274471791,KAB. BANDUNG BARAT,False,False,137000,2595,5.0,28,0,Serum
azarine intense acne blemish rescue cleansing / serum / spot gel,Azarine,1644944,KOTA SURABAYA,False,True,25500,2594,4.86,17850,368,Serum
serum collagen original bpom,Others,191470496,KOTA MEDAN,False,False,18500,2594,4.91,851,72,Serum
the ordinary - niacinamide 10% + zinc 1% 30ml acne scars/ bekas jerawat,The Ordinary,66664864,KOTA JAKARTA PUSAT,False,True,110000,2594,4.8,9019,2157,Serum
drbrandon hydrating face serum,Others,287958428,KOTA YOGYAKARTA,False,False,44000,2592,4.83,40233,3183,Serum
all perfect whitening & fresh calming serum 5ml - 30ml,Others,204577660,KOTA JAKARTA TIMUR,False,True,29900,2591,4.84,2395,1409,Serum
la tulipe essential whitening serum,La Tulipe,131133483,KOTA JAKARTA UTARA,True,False,79800,2590,4.9,2299,1566,Serum
ms glow serum luminous  gold  acne  lifting,MS Glow,142375820,KOTA JAKARTA BARAT,False,True,115500,2590,4.89,6780,494,Serum
hanasui serum all varian anti acne/vitamin c/ whitening gold/vitamin c+collagen 20ml,Hanasui,230419991,KOTA PALEMBANG,False,True,12300,2589,4.9,1973,140,Serum
mise en scene perfect serum line new design isi 80ml,Mise en Scene,32326672,KOTA JAKARTA UTARA,False,True,112500,2582,4.94,1845,1524,Serum
scarlett whitening acne serum cream scarlet whitening brightly ever after serum krem wajah,Scarlett,327796207,KOTA SURABAYA,False,False,55000,2582,4.86,12155,351,Serum
somethinc 5% and 10% niacinamide + moisture sabi beet brightening serum 20ml 40ml,Somethinc,3365228,KOTA SURABAYA,False,True,89000,2581,4.89,27788,983,Serum
facial serum b erl,Others,102554402,KOTA JAKARTA TIMUR,False,False,170000,2580,4.9,72,12,Serum
ponds age miracle day night cream 50 gram ponds 50g siang / malam serum foam eye essence whip cream,Others,31396290,KAB. TANGERANG,False,True,33000,2577,4.91,2235,674,Serum
cream malam super whitening advance,Others,5509024,KOTA JAKARTA TIMUR,False,False,32440,2574,4.91,1658,172,Serum
safi age defy gold water essence 30ml,Safi,2836441,KAB. SUKOHARJO,False,True,45000,2574,4.91,910,709,Serum
wardah white secret series  day night cream facial wash aha lotion scrub brightening serum essence,Wardah,254307876,KOTA SURABAYA,False,True,21800,2572,4.9,4284,542,Serum
radysa - scarlett whitening series facial wash / lotion / shower scrub  sabun  / serum wajah,Scarlett,220337824,KOTA MEDAN,False,False,55000,2564,4.89,1348,150,Serum
hanasui - serum anti acne bpom,Hanasui,250678773,KOTA SEMARANG,False,False,12000,2563,4.84,2303,131,Serum
box packaging serum custom ukuran,Others,7500513,KOTA KEDIRI,False,False,6000,2563,5.0,1148,195,Serum
lip gel ritzy pemerah bibir magic colour changing lipgel suhu perona lippie serum bukan raecca,Others,286387061,KOTA SEMARANG,False,False,18000,2561,4.78,2012,755,Serum
rojukiss bright pore expert 5x serum mask - size: 25 ml - edit by sociolla,Others,224957239,KOTA JAKARTA BARAT,True,False,15750,2560,4.94,8934,1275,Serum
serum dr pure bpom original / serum whitening dr pure  anabellashop,Others,3100574,KOTA JAKARTA BARAT,False,True,39000,2559,4.85,749,220,Serum
deep treatment essence ms glow/ ms glow deep treatment essence / essence ms glow,MS Glow,172471447,KOTA SURABAYA,False,True,120000,2558,4.9,1122,543,Serum
kitoderm acne lotion - lotion kulit berjerawat bpom,Others,8974729,KOTA SURAKARTA (SOLO),False,False,18500,2557,4.92,305,129,Serum
beautee nano scar / 24k / caviar / meso / pumpkin / hydro / stayve serum bbglow bopeng/ jerawat,Others,15243195,KOTA SURABAYA,False,False,22300,2554,4.84,2408,306,Serum
shanas hair serum anti uban nasa,Others,34965567,KAB. SRAGEN,False,False,55700,2552,4.81,1664,373,Serum
beautybank - to hyaluronic acid 2% + b5  30ml ,Others,27654696,KOTA JAKARTA PUSAT,False,True,139000,2550,4.91,2079,2219,Serum
serum tanaman hias dan buah albero plant growth nobrandplant obat tanaman cabe buah pupuk bunga,Others,207579164,KAB. SLEMAN,False,False,35000,2549,5.0,489,6,Serum
keraniq obat penumbuh rambut - keraniq asli 100% original obat keraniq hair serum ampuh khasiatnya,Others,315638779,KOTA JAKARTA PUSAT,False,False,300000,2549,4.92,1250,10,Serum
ms glow whitening gold serum,MS Glow,233927275,KOTA MALANG,False,False,109900,2548,4.92,5598,120,Serum
yu chun mei / cordyceps essence / original dan bpom,Yu Chun Mei,8250427,KOTA JAKARTA BARAT,False,True,45000,2548,4.71,949,246,Serum
somebymi galactomyces toner + galactomyces serum,Some By Mi,98154121,Korea Selatan,False,True,603467,2546,4.92,5005,2455,Serum
❤ belia ❤ fion hair treatment serum vitamin rambut 30ml halal bpom,Fion,48382819,KOTA SURABAYA,False,True,11500,2542,4.9,1607,301,Serum
❤ belia ❤ fion hair treatment serum vitamin rambut 30ml halal bpom,Fion,48382819,KOTA SURABAYA,False,True,11500,2542,4.9,1607,301,Serum
obat jerawat - precious ac detox miracle whitening essence serum 30 ml,Precious,27318518,KOTA JAKARTA UTARA,False,False,49000,2541,4.89,1294,958,Serum
fleksol / fleksol forte fleck solution melasma totol,Others,13251387,KOTA JAKARTA BARAT,False,False,30650,2539,4.87,158,88,Serum
serum lemon glowing,Others,8186730,KOTA BANDUNG,False,False,15000,2537,4.84,301,96,Serum
✿ madame ✿ wayang obat jerawat / minyak pengembuh jerawat,Wayang,15659691,KOTA SURABAYA,False,False,7628,2536,4.83,510,190,Serum
wardah lightening facial serum 5ml satuan / per piece 100% original,Wardah,223619209,KOTA PALEMBANG,False,True,8400,2534,4.88,2731,143,Serum
bio beauty lab acne treatment facial oil serum,Others,265758393,KOTA JAKARTA BARAT,False,True,95000,2531,4.93,3609,708,Serum
1/2 paket cindella 600mg original,Others,19789377,KOTA JAKARTA UTARA,False,False,725000,2531,5.0,172,4,Serum
makarizo honey dew nutriv serum 5ml,Makarizo,114369316,KOTA JAKARTA TIMUR,False,False,7500,2524,4.92,1393,194,Serum
serum ms glow all variant / serum luminous peeling lifting acne gold whitening,MS Glow,2152582,KAB. DEMAK,False,False,55000,2524,4.86,7721,285,Serum
serum vit c 10 ml ori kental,Others,59093574,KOTA MEDAN,False,False,12500,2523,4.95,1426,31,Serum
tje fuk original whitening cream day + night 8gr,Others,45550652,KOTA JAKARTA BARAT,True,False,134900,2521,4.88,2533,1398,Serum
scarlett whitening serum acne dan brightly toner kombucha,Scarlett,92728349,KOTA JAKARTA TIMUR,False,True,27000,2520,4.94,1253,475,Serum
serum gold hanasui original,Hanasui,14637042,KOTA MEDAN,False,False,13125,2517,4.9,321,24,Serum
⚫️ wayang minyak oles jerawat bpom,Wayang,3188558,KOTA JAKARTA BARAT,False,False,7700,2517,4.82,204,165,Serum
paket glowing vavl blemish serum + beauty water ori free gift,Others,65064770,KAB. SIDOARJO,False,True,159250,2516,4.88,11365,1512,Serum
5ml pure 100% tamanu oil - bersertifikat - cold pressed by sugar skincare,Others,24513048,KAB. SIDOARJO,False,False,8400,2509,4.72,9423,416,Serum
esenses collagen lip serum,Esenses,44528428,KOTA SERANG,False,True,18690,2507,4.89,6304,441,Serum
serum collagen whitening 701,Others,41639725,KOTA JAKARTA PUSAT,False,False,18500,2506,4.8,506,104,Serum
vitamin kuku nawa 15ml / serum nail nutrition oil pen nail treatment cuticlkuku palsu art,Others,133035957,KOTA YOGYAKARTA,False,True,9800,2502,4.92,3859,768,Serum
salsa lip glow serum / lippie serum bibir,Salsa,41096279,KOTA SURABAYA,False,True,19800,2498,4.89,3805,256,Serum
scarlett whitening acne serum wajah scarlett,Scarlett,7103110,KOTA JAKARTA BARAT,False,False,55000,2498,4.86,762,521,Serum
herbiglow face oil saffron active glow 10 ml - serum pencerah wajah & glowing,Others,227136490,KAB. BEKASI,False,False,22680,2497,4.81,2280,1247,Serum
bioaqua serum wajah emas 24k gold essence skin care - 30 ml,Bioaqua,5139506,KOTA MEDAN,False,False,22500,2495,4.88,3724,179,Serum
natura world beauty spray 1 botol@60ml,Others,86303585,KOTA BANDUNG,False,False,23700,2495,4.93,74,66,Serum
bisa cod serum gold hanasui,Hanasui,133702204,KOTA MAKASSAR,False,False,15500,2493,4.84,390,60,Serum
somebymi snail truecica miracle repair serum/somebymi snail true cica,Others,7130696,KAB. SLEMAN,False,False,27880,2493,4.85,1402,1166,Serum
sk-ii sk ii rna essence 1ml sachet  radical new age power essence ,Others,9880269,KOTA JAKARTA SELATAN,False,True,18000,2492,4.95,922,226,Serum
somebymi yuja niacin blemish care serum mask pack sheet pcs,Some By Mi,6692888,KOTA JAKARTA BARAT,False,True,14900,2492,4.92,1240,573,Serum
make over hydration serum,Make Over,39943822,KAB. BOGOR,False,True,90500,2491,4.92,1458,1708,Serum
ecer lipgloss lookave honey & milk lip oil magic / serum bibir,Others,122003493,KOTA JAKARTA BARAT,False,False,4750,2490,4.72,2813,273,Serum
diosys serum pelindung rambut/ vitamin rambut,Diosys,57031063,KOTA SURAKARTA (SOLO),False,False,15500,2488,4.86,330,202,Serum
amura expert serum 100% original,Others,24155610,KAB. SIDOARJO,False,True,153000,2488,4.92,3795,641,Serum
serum ms glow - ms glow all serum,MS Glow,241331537,KAB. SIDOARJO,False,False,61900,2485,4.84,2453,448,Serum
stok terbaru primaderma vita b radiant gel 15ml original / serum pemutihflek & pencerah bpom aman,Primaderma,60379918,KOTA SURAKARTA (SOLO),False,True,54700,2484,4.91,864,326,Serum
serum amura serum expert original,Others,18824178,KAB. BANYUWANGI,False,True,153000,2483,4.86,1524,538,Serum
salsa hair serum perfum spray rose 80ml pink - serum perawatan rambut,Salsa,35017261,KOTA SURABAYA,False,True,12800,2481,4.92,5075,690,Serum
scarlett whitening brightly ever after day & night cream indonesia / acne retinol serum body lotion,Scarlett,122577252,KOTA JAKARTA UTARA,False,True,55000,2479,4.9,4549,914,Serum
 hanasui  whitening gold serum / serum wajah asli bpom,Hanasui,149569676,KOTA SURABAYA,False,True,14025,2474,4.83,2194,89,Serum
hanasui serum gold whitening 20ml,Hanasui,9177521,KAB. BEKASI,False,True,14500,2474,4.91,371,194,Serum
hanasui serum gold whitening 20ml,Hanasui,9177521,KAB. BEKASI,False,True,14500,2474,4.91,371,194,Serum
serum acne / brightening scarlett,Scarlett,171690204,KAB. BOJONEGORO,False,False,55000,2474,4.88,526,112,Serum
airnderm aesthetic retinol serum by airin beauty,Airnderm Aesthetic,112372548,KOTA BANDUNG,True,False,125000,2473,4.91,8355,3120,Serum
enamor serum beauty care original100%  bpom,Others,164600279,KOTA JAKARTA UTARA,False,False,137000,2469,4.8,416,1005,Serum
the ordinary niacinamide 10% + zinc 1% 30ml,The Ordinary,8302392,KOTA BOGOR,False,True,123000,2467,4.92,1202,1520,Serum
lune serum anti angin manjur 100% original,Others,144852663,KOTA JAKARTA BARAT,False,False,270000,2466,5.0,271,11,Serum
scarlett whitening brightly ever after serum <100% ori> scarlett body lotion scarlett serum,Scarlett,391560854,KOTA TANGERANG SELATAN,False,True,55000,2466,4.9,12380,544,Serum
 share in jar  some by mi yuja niacin brightening sleeping mask serum toner gel cream,Some By Mi,73347997,KOTA YOGYAKARTA,False,False,12000,2465,4.88,912,595,Serum
keraniq hair serum asli obat cair penumbuh rambut,Others,144852663,KOTA JAKARTA BARAT,False,False,270000,2464,4.84,164,13,Serum
wardah white secret intense brightening essence 17ml,Wardah,9170620,KOTA PALEMBANG,False,True,60525,2460,4.9,843,385,Serum
serum flek / melasma dosting 30ml,Others,12842446,KOTA JAKARTA BARAT,False,False,20000,2457,4.93,650,100,Serum
serum saffron,Others,214737664,KAB. SIDOARJO,False,False,10500,2455,4.78,2850,580,Serum
serum bulu mata 10ml,Others,60786085,KAB. KARAWANG,False,False,7999,2454,4.76,1193,362,Serum
new lifting glow serum ms glow,MS Glow,81668795,KOTA SURABAYA,False,False,93900,2453,4.81,595,262,Serum
nutrishe intensive bright & glow serum - 30ml,Nutrishe,744873,KOTA JAKARTA SELATAN,False,True,150000,2453,4.94,24632,2171,Serum
somethinc serum niacinamide 5% 10% game changer peeling bakuchiol hyaluronic acid retinol pelembab,Others,81132702,KOTA TANGERANG,False,True,59000,2452,4.91,3836,2100,Serum
somethinc serum niacinamide hyaluronic retinol 24k holygrail salmon game changer bakuchiol ceramic,Others,72683011,KOTA JAKARTA PUSAT,False,True,59000,2450,5.0,2515,39,Serum
serum hanasui gold,Hanasui,126710451,KOTA MAKASSAR,False,False,14500,2449,4.88,395,68,Serum
wardah white secret intense brightening essence serum - 17 ml,Wardah,744873,KOTA JAKARTA SELATAN,False,True,59900,2448,4.88,2850,869,Serum
loreal paris revitalift pro-youth serum sheet mask skin care - masker wajah brightening,L’oreal Paris,62579622,KOTA JAKARTA UTARA,True,False,27800,2446,4.85,2553,1461,Serum
azarine easy white light moist day cream spf 25++ - night cream 20gr - herbal moisturizer serum 20ml,Others,7965656,KAB. SRAGEN,False,True,18900,2439,4.88,5824,416,Serum
ms glow original paket wajah luminous whetening acne ultimate,MS Glow,338088369,KAB. KEDIRI,False,False,136500,2438,4.88,247,13,Serum
wardah uv shield aqua fresh essence  wardah uv shield protection serum  sunscreen by ailin,Wardah,4923979,KOTA BOGOR,False,True,41555,2438,4.82,2524,1051,Serum
bpom breylee step 2 pore minimizer serum - pengecil pori wajah 17ml,Breylee,324706771,KOTA JAKARTA PUSAT,True,False,49000,2437,4.85,14422,632,Serum
original!!! scarlett acne serum & scarlett brightly ever after serum /scarlett day & night cream,Scarlett,11754510,KOTA JAKARTA PUSAT,False,False,53000,2436,4.9,3931,455,Serum
the ordinary serums buffet / alpha arbutin / argireline solution / caffeine/matrixyl/niacinamide,The ordinary,28152485,KOTA JAKARTA SELATAN,False,True,109900,2435,4.91,2301,2059,Serum
bioaqua v7 toning light deep hydration cream whitening face vitamin cream krim pemutih facial,Bioaqua,86681009,KOTA JAKARTA BARAT,False,False,19500,2433,4.78,1344,708,Serum
avoskin your skin bae,Avoskin,285069025,KOTA BEKASI,False,True,124000,2432,4.93,5979,549,Serum
vaseline healthy bright soft glow body serum 180 ml,Others,137507936,KAB. SIDOARJO,False,True,23250,2431,4.91,4086,689,Serum
esenses collagen lip serum  with collagen vitamin c & e dan membuat bibir lebih  cerah ,Esenses,36448426,KOTA TANGERANG,True,False,23800,2428,4.88,24194,2959,Serum
somethinc serum moisturizer eye gel original & bpom,Others,141176132,KOTA JAKARTA UTARA,False,True,80100,2426,4.91,14611,705,Serum
aish serum korea  serum aish korea  serum aish original aish acne brightening darkspot bpom 100%,Aish,259605172,KOTA JAKARTA TIMUR,False,True,119000,2425,5.0,200,0,Serum
bioaqua v7 toning light whitening creams,Bioaqua,166399263,KOTA JAKARTA BARAT,False,False,17600,2425,4.83,1758,521,Serum
bundle breylee set step 1 + step 2/blackhead remove mask skin step 1/pore serum step 2,Breylee,170119276,KOTA JAKARTA PUSAT,False,False,51000,2425,4.85,4066,609,Serum
breylee serum gel pemutih gigi 10ml*1bottle,Breylee,165025928,Luar Negeri,False,True,28000,2424,4.75,1372,1876,Serum
garnier light complete vitamin c 30x booster serum,Garnier,24015815,KOTA SURAKARTA (SOLO),False,True,15500,2424,4.87,4210,1238,Serum
essence ms glow,MS Glow,222781935,KOTA MALANG,False,True,114000,2420,4.9,5534,316,Serum
nivea extra white body serum night nourish 180ml,Nivea,277129254,KOTA SURAKARTA (SOLO),False,True,37900,2419,4.94,2186,930,Serum
the ordinary alpha arbutin 2% + ha 30ml full size,The Ordinary,28029783,KOTA JAKARTA BARAT,False,True,153000,2416,4.88,1237,1215,Serum
serum collagen 701 glowing 30ml baru,Others,237932596,KOTA JAKARTA BARAT,False,False,17990,2412,4.79,943,51,Serum
skii / sk ii / sk-ii / sk2 genoptics aura essence 07ml spot essence 07ml rna essence 1ml,Others,4155169,KOTA JAKARTA SELATAN,False,False,18900,2412,4.94,1213,347,Serum
mineral botanica perfect purifying face serum,Others,124549994,KOTA JAKARTA UTARA,True,False,78320,2406,4.82,5360,2695,Serum
sisir bulu mata sisir maskara tabung / brush magskara / aplikator /spoolie lash serum/magic lash oil,Others,375600151,KOTA BEKASI,False,False,7000,2406,5.0,474,16,Serum
maskara bening bangkok iman of noble/serum bulu mata per pcs,Others,191470496,KOTA MEDAN,False,False,6000,2405,4.94,947,33,Serum
ms glow acne spot / ms glow pore away / ms glow dark spot serum,MS Glow,23361574,KOTA JAKARTA BARAT,False,True,75000,2401,4.86,10526,858,Serum
stayve derma white egf serum bb glow sulam bedak,Others,83319985,KOTA SURABAYA,False,False,10000,2401,4.88,1184,304,Serum
lacoco busfit concentrate serum pembesar payudara pengencang payudara,Others,204304921,KAB. MAGETAN,False,False,175000,2401,4.92,71,8,Serum
somethinc criously 24k gold essence,Others,435885066,KOTA JAKARTA TIMUR,False,False,225500,2401,5.0,30,0,Serum
airnderm aesthetic eye bag serum by airin beauty,Airnderm Aesthetic,112372548,KOTA BANDUNG,True,False,85000,2400,4.9,2098,1557,Serum
fresh concentrate- vitamin c ampule serum  sebelum / sesudah  bb glow ecer bisa cod,Others,8773181,KAB. TANGERANG,False,False,11900,2400,4.92,607,518,Serum
diosys serum pelindung rambut 60ml,Diosys,1337646,KOTA SURABAYA,False,False,14400,2399,4.89,1253,223,Serum
keraniq asli hair serum penumbuh & penyubur rambut 100% ampuh resmi bpom terbukti!,Others,439417704,KOTA SEMARANG,False,False,200000,2398,5.0,399,1,Serum
the aubree clear skin serum duo,Others,40000338,KAB. BEKASI,False,False,178200,2395,4.94,4285,2177,Serum
serum whitening gold hanasui,Hanasui,38132921,KAB. JEMBER,False,False,13650,2393,4.87,191,79,Serum
matrix serum biolage smoothproof,Matrix,90302827,KAB. SUKOHARJO,False,True,68800,2393,4.92,8494,655,Serum
serum collagen 701 / glowing collagen serum 701 original bpom 20 ml,Others,7385212,KOTA JAKARTA UTARA,False,False,19000,2393,4.69,834,47,Serum
vavl blemish serum free 2 gift,Others,317481636,KAB. TANGERANG,False,False,105000,2390,4.85,8846,884,Serum
 ecer  serum hanasui original bpom,Hanasui,139740099,KOTA JAKARTA BARAT,False,False,15000,2387,4.85,1558,268,Serum
whitelab brightening niacinamide + collagen / serum toner facial wash cream day night / all varian,Others,244261159,KOTA SURABAYA,False,False,27000,2386,4.92,1438,118,Serum
✨star✨ xl professionnel hair serum 10ml,XL Professionnel,26965619,KOTA SURABAYA,False,True,10000,2385,4.9,1131,406,Serum
 small 5ml  falabelle tamanu oil original bpom,Falabelle,3774076,KOTA SURABAYA,False,True,31500,2384,4.85,2580,614,Serum
bayar ditempat vitamin kapsul turbo isi 10 butir,Turbo,18145268,KAB. BOGOR,False,True,10000,2383,4.91,292,99,Serum
ms glow serum,MS Glow,322548211,KOTA JAKARTA UTARA,False,True,150000,2381,4.88,7141,191,Serum
serum im qween kemasan lama,Others,38736952,KAB. KULON PROGO,False,False,15000,2380,4.84,120,27,Serum
serum rambut anti botak clothes of skin ginger germinal oil 30 ml,Clothes of Skin,3398918,KOTA MEDAN,False,False,36999,2379,4.75,1618,244,Serum
bpom serum somethinc niacinamide / aha bha peeling/ hyaluronic/ retinol/ bakuchinol/24k gold 20 ml,Others,11170093,KOTA MEDAN,False,False,34320,2379,4.72,3233,872,Serum
promo hwv skin body serum original,Others,5345438,KOTA SURABAYA,False,False,60000,2379,4.56,352,402,Serum
serum vit c collagen hanasui / serum vit c + e collagen original,Hanasui,36154797,KAB. DELI SERDANG,False,False,12500,2378,4.85,446,112,Serum
 free gift  elformula intensive acne relief & blemish care solution 20,Others,5134471,KOTA JAKARTA SELATAN,False,True,73500,2378,4.91,15979,3222,Serum
everwhite cica soothing serum 30ml,Everwhite,9664631,KOTA JAKARTA SELATAN,False,True,111150,2377,4.91,1820,1134,Serum
collagen serum sedayu,Others,18086108,KOTA MEDAN,False,False,18200,2377,4.94,386,10,Serum
ertos retinol serum 20ml ori bpom,Erto's,69287797,KOTA TANGERANG SELATAN,False,True,90000,2376,4.89,3258,1131,Serum
xi xiu face serum vitamin c & anti acne ✔️bpom halal,Others,11754510,KOTA JAKARTA PUSAT,False,False,9900,2372,4.82,3151,242,Serum
skin game acne warrior & serum share in jar,Others,256882948,KAB. SIDOARJO,False,False,14900,2372,4.89,3662,1034,Serum
bio beauty lab luxurious facial oil serum new packaging exp 2022,Others,65157247,KOTA JAKARTA UTARA,False,False,92300,2372,4.93,3974,928,Serum
vavl serum vightne blemish original,Others,11346860,KOTA SEMARANG,False,False,95000,2372,4.87,2948,806,Serum
satuan wardah lightening series day night serum powder twc toner wash,Wardah,15465018,KOTA CIREBON,False,True,7020,2370,4.9,3176,108,Serum
nivea body serum 180ml,Nivea,8119034,KOTA SURABAYA,False,True,23903,2368,4.9,4366,699,Serum
jarum mesin 12pin / 36pin / 42pin untuk mesin drpen atau mym,Others,28144734,KOTA JAKARTA BARAT,False,True,7200,2368,4.9,173,48,Serum
【ready stock】serum  penghilang jamur kuku【doom】,Others,233697779,Luar Negeri,False,False,15993,2362,4.78,1468,225,Serum
serum gold serum vit e grentea 10g,Others,32403419,KOTA MEDAN,False,False,13000,2357,4.94,559,18,Serum
serum whitening glowing isi 1 liter,Others,24162769,KAB. BANDUNG,False,False,180000,2356,4.92,618,309,Serum
acne spot treatment ms glow,MS Glow,76267132,KOTA MALANG,False,False,65000,2354,4.85,613,272,Serum
ms glow men / ms glow for men  free pouch facial wash men  / serum ms glow men / sunscreen ms glow,MS Glow,114622882,KOTA SURABAYA,False,True,44000,2353,4.86,6981,124,Serum
scarlett whitening acne serum,Scarlett,200280657,KOTA JAKARTA SELATAN,False,True,75000,2353,4.87,1647,181,Serum
looloo asiatica brightening serum,LooLoo,221107637,KOTA JAKARTA BARAT,True,False,85000,2352,4.86,3079,2946,Serum
looloo asiatica brightening serum,LooLoo,221107637,KOTA JAKARTA BARAT,True,False,85000,2352,4.86,3079,2946,Serum
dermayu serum gold anti aging original dan bpom,Others,141176132,KOTA JAKARTA UTARA,False,True,10000,2352,4.87,376,32,Serum
ella skincare premium foundation brightening serum,Ella,95154428,KOTA SURAKARTA (SOLO),True,False,81000,2351,4.91,3296,1067,Serum
serum pearl collagen,Others,27669450,KAB. TANGERANG,False,False,45000,2348,4.88,919,542,Serum
kitoderm serum acne  box   serum kulit wajah berjerawat bpom,Others,8974729,KOTA SURAKARTA (SOLO),False,False,47200,2345,4.9,462,187,Serum
fair n pink body serum pemutih badan 160 ml original,Fair N Pink,677494,KAB. TANGERANG,False,True,73000,2344,4.73,2077,593,Serum
serum pori  glafdisya  skincare  kosmetik,Glafidsya Medika,116310944,KOTA TANGERANG SELATAN,False,True,209000,2344,4.85,2830,1327,Serum
share avoskin hte phte avoskin perfect hydrating treatment essence,Avoskin,30463341,KOTA JAKARTA BARAT,False,False,23900,2342,4.91,2408,1174,Serum
loreal professionnel serie expert absolut repair hair serum 50 ml,Others,212047723,KOTA JAKARTA UTARA,True,False,174800,2342,4.93,10673,3443,Serum
❄️matcha❄️temulawak sabun widya / toner / serum korean widya original the face eyebrow,Temulawak,121790223,KOTA SURABAYA,False,True,5290,2342,4.91,218,20,Serum
ms glow acne serum,MS Glow,5610674,KOTA MEDAN,False,False,100000,2341,4.85,3610,159,Serum
nivea sun protect & white instant aura serum spf 50+ pa+++ 30 ml,Nivea,54468761,KOTA SURABAYA,False,True,44880,2341,4.9,1018,1193,Serum
serum anti acne hanasui original bpom by jaya mandiri - pink,Hanasui,12453366,KOTA JAKARTA UTARA,False,False,12700,2339,4.82,531,174,Serum
paket lengkap dermaroller dengan serum masker dan anastesi - pink,Derma Roller,6524215,KOTA JAKARTA BARAT,False,True,31000,2338,4.88,7989,914,Serum
serum scarlett whitening,Scarlett,119250444,KAB. SRAGEN,False,False,55000,2338,4.86,1277,452,Serum
• serum white glow diamond luxury 10ml,Farma Esthetics,11081536,KAB. KEDIRI,False,False,34900,2337,4.88,588,50,Serum
❤ ratu ❤ evany esenses mascara eyeliner lip serum  evany esense,Others,31605586,KOTA MALANG,False,True,18500,2337,4.86,1069,274,Serum
scarlett whitening by felicia angelista  serum scarlett whitening acne - scarlet original,Scarlett,56886529,KOTA SURABAYA,False,False,55000,2337,4.8,2584,360,Serum
dark spot ms glow  pore away msglow  acne spot,MS Glow,219438311,KOTA MALANG,False,True,65000,2335,4.87,3366,412,Serum
raecca bundling lippie serum 2pcs,Others,41005244,KOTA BANDUNG,True,False,85500,2331,4.9,5137,955,Serum
❤ mosh ❤ hanasui serum whitening gold ✔️bpom,Hanasui,129026771,KOTA MALANG,False,False,13199,2330,4.88,1194,63,Serum
paket wajah msglow luminous ultimate acne whitening - pemutih wajah pencerah wajah krim wajah,Others,370337018,KOTA SEMARANG,False,True,60000,2330,4.86,4802,54,Serum
nivea paket body serum day n night care & protect + night nourish,Nivea,40289822,KOTA SURAKARTA (SOLO),False,True,62400,2328,4.85,7568,1882,Serum
garnier sakura white hyaluron 30x booster serum,Garnier,24015815,KOTA SURAKARTA (SOLO),False,True,15500,2327,4.88,5308,1171,Serum
wardah lightening facial niacinamide hi concentrated serum ampoule 5ml new - 1pc satuan,Wardah,11868573,KOTA JAKARTA BARAT,False,True,8900,2321,4.82,730,702,Serum
opi  vitamin kuku / menicure / pedicure/serum kuku vitamin kuku,Others,316920317,KOTA JAKARTA UTARA,False,False,7500,2320,4.92,5118,256,Serum
✨star✨ rudy hadisuwarno hair growth serum 9ml 6x6,Rudy Hadisuwarno,26965619,KOTA SURABAYA,False,True,84827,2320,4.93,1093,820,Serum
somebymi super matcha pore tightening serum,Some By Mi,98154121,Korea Selatan,False,True,350335,2320,4.92,10814,2429,Serum
oliveshop ❤ loreal paris revitalift day night cream hyaluronic acid serum micro essence eye foam,Others,11027706,KAB. TEMANGGUNG,False,True,50999,2319,4.93,1836,321,Serum
acne serum ms glow,MS Glow,9954146,KAB. PROBOLINGGO,False,False,150000,2314,4.93,3038,269,Serum
scarlett whitening brightly ever after serum,Scarlett,200280657,KOTA JAKARTA SELATAN,False,True,75000,2313,4.83,0,564,Serum
breylee step 1 - blackhead remover mask skincare peeling off + 100pcs sheet paper - pretty mart,Breylee,107395930,KOTA JAKARTA BARAT,False,False,32000,2312,4.88,2272,400,Serum
serum luminous ms glow,MS Glow,59190405,KOTA BEKASI,False,True,110000,2311,4.91,667,283,Serum
serum creamy booster 20ml,Others,27669450,KAB. TANGERANG,False,False,35000,2310,4.86,688,683,Serum
ready axis y darkspot correcting glow serum,Others,23384447,KAB. SLEMAN,False,False,39999,2310,4.84,5004,1558,Serum
nacific natural pacific fresh herb origin serum 50ml,Nacific,180939732,KOTA JAKARTA PUSAT,False,True,116000,2308,4.92,4796,391,Serum
garnier serum mask pure charcoal black algae skin care masker wajah untuk kulit pori tersumbat,Others,62583853,KOTA JAKARTA UTARA,True,False,18300,2308,4.91,10807,1124,Serum
bpom avoskin miraculous refining serum - 30ml & toner - 100ml,Avoskin,6692888,KOTA JAKARTA BARAT,False,True,81900,2307,4.92,6147,1197,Serum
hanasui face serum 20ml gold - vitamin c - anti acne - collagen,Hanasui,44711806,KAB. BANYUWANGI,False,True,12600,2304,4.88,524,188,Serum
